comment,season,user_id,user_name
和《银魂》一样，纵使豆瓣评分高到咋舌，于我的观感虽渐入佳境但还是未能达到预期。……因此没继续追剧的动力了。—— 2020.06.03：这些年因观看的《咱们裸熊》等影视“提”到《老友记》，冲着其超高的评价决定再次试看一下第一季，这次总算比较能GET到趣味，也有追完全剧的想法了。（罗斯的“马赛尔”本来就让我联想到《好奇的乔治》，没想到EP21它在发情期时就对瑞秋的“好奇乔治娃娃”做了某事，哈哈……）,1,87,Panda的影音
好东西,1,105,凝望深渊Doris
10年。。。还是结束了  愿天下friends吉祥如意,1,116,夏天De西瓜
好多梗 哈哈哈,1,146,已注销????
"I love you, guys~~~~",1,164,西格里德
也算是慢热的作品 开始补经典老剧 第一感觉是没那么好笑也没那么出彩 很多套路已经看到了结局 直到后面op响起就有一种秘制归属感 瑞秋小姐好美 里面姑娘的衣服各有风格都大爱 ross长的太象猴子了 演技风格也喜欢不起来,1,166,1624
不知道为什么总笑不起来,1,168,月兔捣年糕
确实是轻松搞笑的剧集，六个朋友之间的友谊让人羡慕。,1,172,宇智耀耕
2009-2-26 15:30:57-2010-11 如果有一部剧可以叫“Friends”,1,194,德拉库拉拉
经典是有道理的。看完好想玩德州扑克是怎么回事。,1,101,人类学科研究员
半年的午餐时光,1,102,RIC
何时能看到那位ugly naked guy的庐山真面目？,1,122,Hugogo
太搞,1,123,littletwo
還有什麼好說的！！！！這輩子就靠這個娛樂了！！！,1,134,Arrhyth
23集亮了。,1,171,哔呣咣啵の哸啐
现在喜剧中毒,1,176,饺饺饺饺子
好剧。现在恶补一点也不晚。,1,178,面包超人
三男三女在一间房里乱搞,1,180,蕉
曾经的最爱  偶像 马修·派瑞,1,186,大魔包
为了我们的共同话题,1,187,晨晨的五月天空
"舍友居然笑不出来，全宿舍就我津津有味……
不过看这评分，我笑点并不奇怪啊",1,190,青霜
我喜欢菲比。,1,196,牛奶盒子烂掉了
几个小白痴没事发神经。,1,124,陈小桃
No more words can describe how awesome and perfect this show is. It can last forever.,1,151,miaisdreaming
无法替代的经典，他们太搭了，大爱,1,156,爱
这个就不用我多说了吧。。。不笑除非你没长嘴。,1,199,猫猫eko
已经看了两遍。表示还要被逼着看第3、4、5、、、、、、N遍,1,121,友邻广播
之前觉得这剧不是我的菜，不过看了一季，觉得还是蛮经典的啊~,1,130,Lady Raven
笑得前仰后合,1,137,井戒
出乎意料的好看,1,141,二选一选对
看到这六个人就觉得生活很美好，我要从头到尾回顾一遍~,1,160,发条.西.
大爱大爱大爱,1,167,戳
有点神奇，我突然对合租有了全新的看法。,1,174,Oasiis
无事坐下来就可以看 而且还能看的津津有味 这样的剧不多。,1,249,小饺卷
7!  7!  7! ......7,1,255,Triple M
说完整的看完15遍都完全不夸张 这六个人的友情伴随着所有看美剧的孩子长大,1,267,麦。麦。
学习美语；喜欢他们的生活方式,1,273,狐卿??
那绝对是经典 看多少遍都不厌,1,274,嗯嗯嗯嗯yuki
我有信心看到第十季！,1,292,Anday
结尾咋回事啊，突然给我整哭了,1,205,圈圈儿
第八季后有点走下坡了。朋友朋友朋友朋友，呵呵。,1,209,戈戈
永远的经典，最爱chandler！,1,216,阿苏
我要的生活,1,227,言午许
已经影响到本人的幽默感了，不能再看下去了……,1,232,Caneloni
一辈子的最爱,1,233,octopus
难以割舍。,1,250,忽然之间
我这么爱Chandler是因为他是经理么…………！,1,213,米米米妮
啊啊啊啊啊啊,1,218,小山贼
好看,1,254,DreamMaker
十年,1,210,夏桑菊
不可阻挡 看了再看,1,266,苏菲sama
唉,1,268,面B
无需多说它的意义,1,276,思鄉の風
我会在那里等你。,1,301,深毒
。。。。。。。。。。,1,308,Fireworks
永远爱你们。,1,322,Odair
陪伴我学习英语的道路,1,335,此山谷没有回音
生活的痕迹,1,362,玛丽亚也疯狂
看了菲比的健美舞蹈，我终于知道为什么大狗说我像菲比了！！！,1,347,徐嘻
美剧经典，百看不厌，也是学英语的绝佳素材。,1,355,画眉香榭
什么东西能让人看二十次 肯定里面都有无可复制的美,1,361,克罗伊
"陪左我好多年,對佢地有太親切既感覺",1,373,sin5409
十年，十季，他们告诉了我们友情，亲情，爱情，给我们带来欢乐，我们一同成长。,1,375,达瓦里希
百看不厌,1,304,弓长月月光军
肥皂剧也有经典,1,318,亲爱的我呀
看了不下20遍,1,340,Kiki M
掺杂回忆的东西,1,354,FelixB
one star missing for the can-laughing sound which i really hate.,1,371,小核桃
"十年最好的时光里 我们在一起
三个月里 我看到他们十年的生活
以后的几十年里 我仍会看他们十年的生活
我爱这群带给我快乐和泪水的人们
每一言 每一行 每一个眼神 每一个微笑
谢谢你们会在以后陪伴着我
一直一直
i love them so much",1,323,尹拉图
基本笑点都能跟上，喜欢monica和chan~,1,342,童天天
不用再说什么了。自己都不记得看过多少遍。,1,360,ihelen??
这六个人可爱死了,1,391,赤膊姑娘
用十几天的时间穿越了整整十年。或许是因为时间过短，对于一些让多数人流泪的回忆镜头，对我来说，如同一部电影里面出现的插叙一样吧。,1,396,????
当瑞秋能和罗斯拥抱在一起的时候，好像能感受到那种幸福，喜欢了十年的一个女人，当有一天能在一起的时候，还有什么奢求呢,2,413,pisces猫
i cannot take my eyes off of  aniston's boobs,2,432,没错是爷爷呀
前半部分是第一季的过度，后半部分就是单纯的发糖，虽然是情景喜剧但剧情有点太稀了,2,448,贺兰迈克
Pheobe，Pheobe，Pheobe，Pheobe，Pheobe,2,472,高音A
所以说，我又一个人吃了24顿饭，至少。。。。,2,447,斯弥
oh my god！,2,451,"404,Not Found"
E7最佳片头没有之一2333/E12我爱理发店四重唱！/E16Oh no.../E18小钱钱真是迷死个人ヾ(≧??≦*)ヾ/E20Ben好可爱～ヾ(≧??≦*)ヾ/要被21集笑死/E24Janice和钱果然缘分还没到头2333,2,453,山绘秋岚
最后一集哭了,2,462,苹果碳酸水
越来越喜欢Chandler了,2,470,浮生若梦
考研复试的时候花一个月看了10季。,2,480,我要上斯坦福
这个片的评论太强悍了,2,497,未央
太多回忆了,2,498,我的充电器呢
一口气看了四季，这一切的罪恶都是从圣诞节看到S2E9开始，没忍住又把前后都看了。经典就是经典，弥补我错失的十年。这一季Mo和Richard的线写得真漂亮。他经历了一切只想享受二人世界，而她却对美满家庭怀揣梦想。平庸小事可以耗尽很多情侣的情感账户，但真正决定能否走下去的都是大的节点。,2,417,李九弟Jody
越来越爱菲比和钱德勒！,2,435,Alain
8.5/10,2,441,影毒肥佬
不舍得看了,2,467,柠檬??
Janice!,2,468,zz
S2，条目增补；S1由总条目代替,2,479,旧书君
这个剧很多价值观都很超前，即使三十年后都觉得很酷，从未过时。,2,490,红米红米
当年在S家几罐冰啤酒、一盒pizza、还有哈哈镜，两人席地而看。现在每晚睡前看一两集，笑得不能自已。心情大不相同了，现在好像更识笑更开怀。,2,412,昏金暗玉
不知道为什么Rachel和Rass的恋情总是牵动人心,2,420,粟熙
好喜欢ross，可怜害怕Rachel会broke up让他俩,2,428,Aubrey
看着看着就觉得朋友真是难得 时间真是个神奇的东西,2,434,后自愈
心头挚爱，不能忘怀，将伴我与我之挚爱终生,2,438,神威
总算没在最后一集搞悬念了，不过倒是这季最有戏剧性的一集，有人分开，但也总有人会复合,2,449,影中世界
2012/8/7下午-10/21下午，快手下载，英语原声+中文字幕，xj合看，4星。,2,459,鸟甲
同学你长得好像Ross。。,2,477,下垂眼
2023.冬二刷,2,493,冬叶
老友记我爱到无话可说,1,73,鬼腳七
挺喜欢看这种肥皂剧的，就像我们的生活一样，好羡慕他们的友情，人生得一知己足矣,1,78,蓝下老婆
如果可以，我愿意给它6星。,1,1,无非
我不敢看第十季,1,3,胡克
十年。,1,12,眠去
三刷，全程都在笑，只是第三遍有些带泪了,1,34,赫舍里清如
"Good night Chandler, I'll try to keep it down.",1,50,春夜漫遊
经典的美国肥皂剧，轻松幽默，百看不厌????,1,62,一个小吃货
经典。,1,91,83。
说实话，看着那些配着幕后笑声的“笑点”（密集的罐头笑声）我完全不知道哪里好笑，他们在笑什么。还是喜欢生活大爆炸,1,99,夜将至雪中行
这部剧应该永远都会在我心中排第一，没有什么比闺蜜和兄弟都在一个城市甚至住在一起更幸福了,1,10,Stella
2023年了，我第一次看美国非物质文化遗产《老友记》。在B站上配着弹幕看还蛮可爱的。个别集被删减太多，现在还播不了人家三十年前拍的东西，也算是另外一层的好笑。,1,16,般木般木
一直没觉得安妮斯顿美在哪 看了第一季 我懂了,1,36,后自愈
啊...终于开始看这部传说中“最好看的美剧”了。没想到这季到今天20多年了，却依然很好笑。Chandler太幽默！目前最喜欢的人物是Phoebe，可爱。,1,41,艺艺艺仔
I AM Chandler（请给倒数第二个词滑稽的重音）. 大多数说“喜剧的内核是悲剧”的人根本就不懂，还以为菲比没爹没娘乐呵呵就是悲剧所在，但其实是悲剧的内核是喜剧：六人的脸浮现在罗斯孩子的眼睛里、楼下的老人留下一把扫帚、编剧的名字和片尾曲，人生如纽约幻景，纽约如窗外一梦；高中时和好朋友说“我们的日常就是情景喜剧真人秀”，那也太好了，幸福的笑料、反转的爱情、固定的角色，简直如永恒琥珀，即使莫妮卡拉灭台灯,1,60,Pluto&Piaget
十年的友情并不长，身边也曾有很多朋友，但因为各种原因渐渐疏远甚至多年不再联系以至面目模糊，好在还有最好的一个朋友将近二十年友情，起风落雪时仍相互挂念。,1,79,一起吃地瓜
我喜欢Chandler，我喜欢Phoebe，喜欢Rachel，喜欢Joey，喜欢Monica，喜欢Ross。。。喜欢有老友记陪伴的日子,1,4,shu
你身边的人，就是你在这座城市最宝贵的财富。,1,14,岛上的夏奈
经典，还是很喜欢。,1,27,阿妖、
嗯，对英语有帮助，剧情很有趣,1,47,芊颖
世界上最完美的关系莫过于此了。最动人的反而不是季末的错过，是Phobe假装Ursula亲吻Joey后一脸痴笑,1,55,张华弥
看不懂 有啥好笑的,1,89,微千葵
很长，但剧中角色在成长。美国肥皂剧里算是趣致了，最爱Chandler.,1,109,jagpumpkin
拖太久看完，不记得感觉了。friends还是很好的。,1,111,庹博雅
怀念他们的友情。简单纯粹。,1,117,小太阳
"罗斯。
看来我真的弯了。",1,140,姜小白
无可取代！,1,182,qqing
0.02,1,198,淡定哥走路带风
陪伴着沙发和爆米花，永远不离你而去，在这里等你。,1,112,胖跳跳
斷斷續續看過一些~要補全好像很難吧~,1,153,莫依兒
我能堅持看完十季的美劇，絕對是很經典的~也絕對是我要的生活和理想和最佳結合點。,1,165,每天洗手四十次
eh~ ancestor of melodrama,1,103,平日
我居然忘记标签这部了！该死啊该死。。,1,104,安迪·张不正经
这是很多人一生的财富 陪我走过多少个难眠的春秋冬夏,1,110,小鱼
真是喜欢这样朋友的感觉。,1,113,Tilda D.
高中时周末断断续续地十季全看完了，连高三的时候也抽空看了。是我第一部完完整整看的美剧,1,114,大河马
渐渐就老了,1,126,西宇
完美,1,145,kaqiman
一直有这样的梦想，和虚同住，一起挑家具。她做饭我吃。。。,1,158,Miss_滋
经典不愧是经典,1,115,JK
十季一下子看完了。。。,1,118,
美剧的经典啊,1,138,旺财sindy
烂熟于胸了。可隔三岔五还是要拿出来重温一下。,1,200,只爱这片土地！
It's an end of a era,1,204,洪湖水
就想这样几个好友，聚会游戏聊天出馊主意做饭。,1,228,Muggle、佑。
2012/7/2夜至8/6夜，第一季，快手下载，英语原声+中文字幕，xj同看，以前没看过第一季，4星。,1,239,鸟甲
欢迎来到真实世界，或许很糟，但你会喜欢他,1,241,xy的书影音记录
无比有爱！,1,245,fight for you
"真的挺搞笑的···过年假期就应该看看这个···也省得天天看录播的春晚不是？              不想说再见。还是哭着说再见。",1,253,VincentTakarai
觉得生活真美好~~~,1,284,小星子~~
Great,1,295,Tiger
"温情",1,202,ach
情感在里面…………,1,207,tsaione
All time favotite.啥也不说了，眼泪哗哗地。,1,214,dormant
五年终于把这个剧看完了。,1,256,willow
当年接触的美剧喜剧少...现在想想..这片子不怎么样......,1,289,猫罐头
下午咖啡馆的八卦,1,291,鱼蝶儿
20,1,294,M.差
我已经看了十多遍了，哈哈,1,297,不浪的老虎伯伯
经典啊,1,219,阿笨
重温经典。,1,222,英雄得鹿
刚好陪我度过不用工作的核心时期,1,223,米姐起飞
台词写的太好了，几乎每一句都惹人发笑，而笑过之后是对爱情友情的美好憧憬,1,225,肖以默
看了N次不闲多,1,226,cielinfinite
播出三十周年了,1,242,Kaito
貌似前两年把碟送人了……,1,247,般若死火
从第四季感觉渐入佳境~ Chandler Monica Phoebe Joey这几个人非常可爱,1,252,水脉
减一星，因为拖太久,1,258,好好
因为这部剧开始对美国的喜剧感兴趣、总觉得每个人之间都有着牵绊~,1,260,花花寝室
